"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.732497800E1,-1.238045096E-2,1.093511581E-1,8.483386040E-2,1.389522768E-1
3.733297361E1,-1.468244195E-2,1.000051498E-1,9.617626667E-2,1.395223221E-1
3.734093870E1,-5.012273788E-3,9.782791138E-2,9.771949053E-2,1.383637307E-1
3.734896482E1,-2.166602015E-2,1.028223038E-1,9.416797757E-2,1.411008525E-1
3.735696043E1,-1.429241896E-2,1.006383896E-1,1.026310921E-1,1.444489521E-1
3.736495603E1,-9.354680777E-3,1.128044128E-1,1.084005237E-1,1.567259364E-1
3.737298215E1,-2.034425735E-3,1.082057953E-1,1.020859778E-1,1.487756024E-1
3.738094724E1,-1.857274771E-2,1.035966873E-1,1.362470984E-1,1.721641438E-1
3.738891233E1,-1.357874274E-2,1.133356094E-1,1.293649673E-1,1.725243096E-1
3.739690794E1,-1.347482204E-3,1.134843826E-1,1.389595270E-1,1.794164735E-1
3.740493406E1,-3.597736359E-3,1.064519882E-1,1.127665341E-1,1.551169259E-1
3.741292966E1,-3.420621157E-3,1.233549118E-1,1.247196794E-1,1.754512278E-1
3.742092527E1,-1.280277967E-2,1.091156006E-1,1.363435388E-1,1.750990749E-1
3.742895139E1,4.062712193E-3,9.726333618E-2,1.454688907E-1,1.750367400E-1
3.743691648E1,6.603181362E-3,1.141357422E-1,1.257412434E-1,1.699453734E-1
3.744491209E1,-2.932697535E-3,1.214103699E-1,1.344913840E-1,1.812098535E-1
3.745290769E1,9.021073580E-3,1.047487259E-1,1.241958439E-1,1.627214890E-1
3.746087278E1,-5.283504725E-3,1.048469543E-1,1.306197643E-1,1.675778091E-1
3.746889890E1,-2.838283777E-3,1.145124435E-1,1.320914626E-1,1.748408135E-1
3.747686399E1,-1.240676641E-2,1.122074127E-1,1.264279783E-1,1.694947345E-1
3.748485960E1,-2.735137939E-3,1.170730591E-1,1.324704587E-1,1.768106461E-1
3.749285520E1,2.124726772E-3,1.099720001E-1,1.289869249E-1,1.695169079E-1
3.750082029E1,-1.923251152E-2,1.124515533E-1,1.279057562E-1,1.713917263E-1
3.750884641E1,2.373158932E-3,1.221017838E-1,1.363008320E-1,1.830092738E-1
3.751681150E1,-2.271175385E-3,1.245718002E-1,1.278652847E-1,1.785296129E-1
3.752483762E1,-4.613488913E-3,1.174411774E-1,1.311308444E-1,1.760937613E-1
3.753280271E1,2.688795328E-3,1.103219986E-1,1.249003708E-1,1.666681602E-1
3.754082883E1,-6.852358580E-3,1.223545074E-1,1.211180389E-1,1.722996218E-1
3.754885496E1,2.728670835E-3,1.224107742E-1,1.364106238E-1,1.833022138E-1
3.755685056E1,-1.397094131E-2,1.320323944E-1,1.419084370E-1,1.943341063E-1
3.756484617E1,-9.012728930E-3,1.177139282E-1,1.234195530E-1,1.707928109E-1
3.757281126E1,-8.823364973E-3,9.861373901E-2,1.241714656E-1,1.588114422E-1
3.758080686E1,1.516908407E-2,1.202020645E-1,1.391552389E-1,1.845069590E-1
3.758880247E1,1.523250341E-2,1.130485535E-1,1.419838965E-1,1.821302596E-1
3.759679807E1,1.036503911E-2,1.011085510E-1,1.257998049E-1,1.617280558E-1
3.760479368E1,-4.101157188E-3,1.083002090E-1,1.332047880E-1,1.717244022E-1
3.761275876E1,-8.933693171E-3,1.059188843E-1,1.286601126E-1,1.668893211E-1
3.762075437E1,1.265418530E-2,9.636402130E-2,1.146308780E-1,1.502876947E-1
3.762871946E1,-6.518602371E-3,1.035594940E-1,1.244443953E-1,1.620292211E-1
3.763671506E1,1.490357518E-2,1.059598923E-1,1.294405162E-1,1.679418428E-1
3.764474119E1,2.763748169E-3,1.059656143E-1,1.128786206E-1,1.548480956E-1
3.765273679E1,-9.269773960E-3,1.083517075E-1,1.415416896E-1,1.784938966E-1
3.766070188E1,2.413988113E-4,1.131410599E-1,1.296025813E-1,1.720400732E-1
3.766872800E1,8.651614189E-5,9.875392914E-2,1.341536343E-1,1.665819426E-1
3.767669309E1,1.198855042E-2,1.035203934E-1,1.410071552E-1,1.753374318E-1
3.768468870E1,2.296298742E-3,1.058788300E-1,1.381033361E-1,1.740348559E-1
3.769268430E1,-4.962146282E-3,9.866237640E-2,1.208314002E-1,1.560740679E-1
3.770067991E1,4.424810410E-3,1.058120728E-1,1.275967658E-1,1.658213144E-1
3.770864500E1,-7.503956556E-3,1.129627228E-1,1.462189555E-1,1.849239548E-1
3.771661008E1,-1.711115241E-2,1.200990677E-1,1.310855448E-1,1.786057044E-1
3.772460569E1,-1.937001944E-2,1.200532913E-1,1.398011744E-1,1.852899317E-1
3.773260129E1,2.141684294E-3,1.176004410E-1,1.292860210E-1,1.747836541E-1
3.774059690E1,-2.596735954E-3,1.055984497E-1,9.521055222E-2,1.422069790E-1
3.774859251E1,2.167820930E-3,1.127309799E-1,1.279354990E-1,1.705299539E-1
3.775655759E1,4.508405924E-3,1.222600937E-1,1.319740117E-1,1.799583174E-1
3.776452268E1,9.250521660E-3,1.030530930E-1,1.239018142E-1,1.614223395E-1
3.777254880E1,-5.092948675E-3,1.053943634E-1,1.230166256E-1,1.620709726E-1
3.778051389E1,-5.145698786E-3,9.815788269E-2,1.053800583E-1,1.441055337E-1
3.778850950E1,-1.709944010E-2,1.076898575E-1,1.045919061E-1,1.510925646E-1
3.779647459E1,1.411417127E-2,9.806537628E-2,1.037325859E-1,1.434450321E-1
3.780443967E1,1.643779874E-2,1.051921844E-1,1.172085106E-1,1.583459247E-1
3.781246580E1,4.348963499E-3,9.316062927E-2,9.232807159E-2,1.312337195E-1
3.782043088E1,1.610225439E-2,1.098632812E-1,1.082797945E-1,1.550926725E-1
3.782842649E1,1.823022962E-2,9.782218933E-2,1.097086966E-1,1.481132003E-1
3.783639158E1,-5.828857422E-3,1.073274612E-1,1.133756936E-1,1.562280622E-1
3.784438718E1,1.238435507E-3,1.048603058E-1,1.097885072E-1,1.518246810E-1
3.785235227E1,2.485224605E-2,1.143484116E-1,1.037213504E-1,1.563691526E-1
3.786031736E1,-1.679629087E-3,1.094770432E-1,9.766772389E-2,1.467209202E-1
3.786828245E1,1.962283254E-2,1.093873978E-1,1.106875241E-1,1.568514786E-1
3.787627805E1,2.595990896E-3,1.069040298E-1,1.045530140E-1,1.495544834E-1
3.788430418E1,-1.196500659E-2,1.068077087E-1,1.054435670E-1,1.505635874E-1
3.789226926E1,2.207130194E-3,1.114902496E-1,1.013723314E-1,1.507026767E-1
3.790023435E1,1.639381051E-2,1.161794662E-1,9.261289239E-2,1.494776680E-1
3.790822996E1,-4.297792912E-4,1.041116714E-1,1.005649269E-1,1.447505764E-1
3.791622556E1,-5.252510309E-3,1.112041473E-1,8.463686705E-2,1.398475975E-1
3.792422117E1,-1.259964705E-2,1.015329361E-1,8.072459698E-2,1.303232473E-1
3.793218626E1,4.132568836E-3,1.157979965E-1,9.814807773E-2,1.518528870E-1
3.794018186E1,1.706928015E-3,1.037340164E-1,8.216306567E-2,1.323420913E-1
3.794814695E1,4.028499126E-3,9.404850006E-2,8.510497212E-2,1.269023461E-1
3.795614255E1,-8.082032204E-3,9.873676300E-2,8.342972398E-2,1.295175141E-1
3.796413816E1,-5.763679743E-3,1.034212112E-1,8.402082324E-2,1.333741567E-1
3.797216428E1,1.093742251E-2,1.033172607E-1,6.786406040E-2,1.240951823E-1
3.798012937E1,6.094962358E-3,9.603309631E-2,7.806631923E-2,1.239106709E-1
3.798812498E1,-1.542758942E-2,1.174821854E-1,6.430518627E-2,1.348155457E-1
3.799612058E1,8.479684591E-3,1.101942062E-1,6.005251408E-2,1.257814477E-1
3.800411619E1,3.597855568E-3,1.100826263E-1,8.443275094E-2,1.387804692E-1
3.801211179E1,-3.621280193E-3,1.075811386E-1,7.533869147E-2,1.313877220E-1
3.802010740E1,-1.090162992E-2,1.146440506E-1,8.762142062E-2,1.447052771E-1
3.802813352E1,-1.321315765E-3,1.145229340E-1,6.626811624E-2,1.323204879E-1
3.803606809E1,1.074492931E-3,1.096267700E-1,5.234318972E-2,1.214865949E-1
3.804409421E1,-1.469343901E-3,1.095037460E-1,7.649025321E-2,1.335813917E-1
3.805208982E1,8.700489998E-4,1.165657043E-1,6.474116445E-2,1.333406869E-1
3.806005491E1,7.167458534E-4,1.164379120E-1,6.010022759E-2,1.310356380E-1
3.806808103E1,-1.367443800E-2,1.115207672E-1,6.012263894E-2,1.274307792E-1
3.807607664E1,-1.372718811E-2,9.703063965E-2,6.023427844E-2,1.150284705E-1
3.808407224E1,2.875834703E-3,1.184511185E-1,5.080094934E-2,1.289173159E-1
3.809203733E1,-4.314213991E-3,9.917449951E-2,5.325379968E-2,1.126506146E-1
3.810003294E1,-1.974821091E-3,1.086273193E-1,5.573663116E-2,1.221080115E-1
3.810799802E1,-2.589035034E-2,1.061067581E-1,3.893151879E-2,1.159509272E-1
3.811596311E1,1.002573967E-2,1.155567169E-1,4.129078984E-2,1.231210770E-1
3.812395872E1,-6.726235151E-3,9.627819061E-2,3.410694003E-2,1.023621785E-1
3.813198484E1,-1.885682344E-3,1.009378433E-1,3.874108195E-2,1.081336000E-1
3.813994993E1,2.848505974E-3,9.601306915E-2,5.053231120E-2,1.085363437E-1
3.814794553E1,-9.218484163E-3,1.174125671E-1,4.292562604E-2,1.253527054E-1
3.815591062E1,7.386893034E-3,1.148786545E-1,1.876106858E-2,1.166346824E-1
3.816390623E1,-2.246916294E-3,1.075534821E-1,3.516513109E-2,1.131785606E-1
3.817187131E1,4.826396704E-3,1.098041534E-1,4.916030169E-2,1.204034114E-1
3.817983640E1,-9.641110897E-3,1.096582413E-1,2.958852053E-2,1.139884268E-1
3.818783201E1,-1.934665442E-2,1.095123291E-1,2.675101161E-2,1.143803300E-1
3.819582761E1,-7.410705090E-3,1.045780182E-1,2.383446693E-2,1.075154047E-1
3.820385374E1,-7.444471121E-3,1.092205048E-1,1.371753216E-2,1.103300027E-1
3.821181882E1,-2.737909555E-3,9.470558167E-2,2.032229304E-2,9.690014934E-2
3.821981443E1,-7.602721453E-3,1.063747406E-1,2.375829220E-2,1.092604378E-1
3.822777952E1,-7.682681084E-3,1.036872864E-1,2.007713914E-2,1.058922493E-1
3.823577512E1,-5.274891853E-3,9.382438660E-2,2.046495676E-3,9.399483044E-2
3.824376795E1,-1.483619213E-2,1.079053879E-1,-1.363983750E-2,1.097712644E-1
3.825176355E1,1.375922561E-2,1.195802689E-1,3.959953785E-3,1.204343731E-1
3.825972864E1,-5.474507809E-3,9.774971008E-2,-2.375212312E-2,1.007429373E-1
3.826775476E1,-3.123551607E-3,1.070432663E-1,1.067671180E-2,1.076197454E-1
3.827571985E1,-8.043617010E-3,1.139364243E-1,-3.885072470E-2,1.206465389E-1
3.828374598E1,-2.483049035E-2,8.014011383E-2,-1.169547439E-2,8.470994757E-2
3.829174158E1,-3.403395414E-3,1.014099121E-1,-3.724315763E-2,1.080861053E-1
3.829970667E1,1.082974672E-2,9.394741058E-2,-3.420120478E-2,1.005640183E-1
3.830770228E1,8.339971304E-3,1.032638550E-1,-5.234119296E-2,1.160714407E-1
3.831569788E1,-8.511215448E-3,1.125955582E-1,-5.585756898E-2,1.259772540E-1
3.832369349E1,1.301291585E-2,1.051731110E-1,-5.941370130E-2,1.214936507E-1
3.833165857E1,8.684396744E-4,1.025457382E-1,-6.268292665E-2,1.201895666E-1
3.833962366E1,-1.359701157E-2,1.118993759E-1,-6.354165077E-2,1.293981856E-1
3.834761927E1,-4.172623158E-3,1.068906784E-1,-5.949497223E-2,1.224037566E-1
3.835561487E1,-2.577432990E-2,1.114749908E-1,-7.680392265E-2,1.378036001E-1
3.836357996E1,-1.941800117E-3,1.040983200E-1,-8.908611536E-2,1.370276132E-1
3.837160608E1,4.732906818E-4,8.955192566E-2,-7.246014476E-2,1.151965450E-1
3.837957117E1,7.506132126E-3,1.037311554E-1,-7.978293300E-2,1.310794073E-1
3.838756678E1,2.549886703E-4,1.035661697E-1,-8.905783296E-2,1.365917792E-1
3.839556238E1,-4.598438740E-3,1.081953049E-1,-9.349980950E-2,1.430719540E-1
3.840355799E1,-7.089972496E-3,9.367370605E-2,-1.050323844E-1,1.409142743E-1
3.841152308E1,9.480208158E-3,1.030979156E-1,-1.092668176E-1,1.505267152E-1
3.841951868E1,4.621088505E-3,1.005678177E-1,-1.203317642E-1,1.568915992E-1
3.842748377E1,-2.723455429E-3,1.052322388E-1,-1.213911176E-1,1.606768332E-1
3.843547938E1,4.223912954E-3,8.835124969E-2,-1.319203377E-1,1.588293432E-1
3.844350550E1,-1.262420416E-2,1.002178192E-1,-1.229719818E-1,1.591385878E-1
3.845150110E1,-1.987695694E-2,1.073007584E-1,-1.187508106E-1,1.612770944E-1
3.845949671E1,-1.273879409E-2,1.048116684E-1,-1.168426275E-1,1.574800378E-1
3.846752283E1,1.560688019E-3,9.514522552E-2,-1.315203011E-1,1.623349602E-1
3.847548792E1,-5.685657263E-3,9.266757965E-2,-1.220604181E-1,1.533569454E-1
3.848348353E1,1.360774040E-3,9.976768494E-2,-1.364581585E-1,1.690451765E-1
3.849150965E1,-1.134276390E-3,1.212415695E-1,-1.363293827E-1,1.824458970E-1
3.849947474E1,-1.316824555E-2,1.068029404E-1,-1.217873991E-1,1.625190491E-1
3.850747034E1,-1.365602016E-3,1.091270447E-1,-1.405918300E-1,1.779793230E-1
3.851546595E1,-3.885328770E-3,1.066646576E-1,-1.330525279E-1,1.705737968E-1
3.852349207E1,-3.963947296E-3,9.941959381E-2,-1.278008521E-1,1.619661270E-1
3.853148768E1,7.871180773E-3,1.137275696E-1,-1.390667260E-1,1.798206602E-1
3.853948328E1,-1.376008987E-2,9.691143036E-2,-1.264688969E-1,1.599235670E-1
3.854750940E1,5.466938019E-4,1.016464233E-1,-1.209964156E-1,1.580266650E-1
3.855547449E1,-4.344612360E-3,1.111679077E-1,-1.370726228E-1,1.765391834E-1
3.856350062E1,-2.832505107E-2,9.196949005E-2,-1.361052394E-1,1.666893272E-1
3.857149622E1,-1.382818818E-2,8.475112915E-2,-1.350855231E-1,1.600689578E-1
3.857946131E1,-8.910745382E-3,9.668922424E-2,-1.316497624E-1,1.635844351E-1
3.858748743E1,3.044188023E-3,1.014461517E-1,-1.470742524E-1,1.786936610E-1
3.859545252E1,-3.753888607E-2,1.133899689E-1,-1.386130452E-1,1.829754883E-1
3.860347864E1,8.861422539E-4,8.463764191E-2,-1.442567408E-1,1.672552628E-1
3.861147425E1,-8.667290211E-3,9.658813477E-2,-1.450394392E-1,1.744730026E-1
3.861946985E1,-1.570302248E-2,9.178161621E-2,-1.363281310E-1,1.650933351E-1
3.862743494E1,1.060336828E-3,8.217906952E-2,-1.324177384E-1,1.558492260E-1
3.863543055E1,-1.084640622E-2,8.934688568E-2,-1.426144838E-1,1.686398574E-1
3.864342615E1,-1.289606094E-3,1.036882401E-1,-1.337810755E-1,1.692639665E-1
3.865142176E1,-6.104171276E-3,9.888362885E-2,-1.343432069E-1,1.669231266E-1
3.865938684E1,-1.324206591E-2,1.084480286E-1,-1.443763971E-1,1.810548847E-1
3.866741297E1,-8.365988731E-3,1.060476303E-1,-1.400150955E-1,1.758417374E-1
3.867537806E1,-1.547858119E-2,9.885215759E-2,-1.189538538E-1,1.554392321E-1
3.868340418E1,-1.033604145E-3,9.166431427E-2,-1.432084143E-1,1.700354809E-1
3.869139978E1,1.395255327E-3,1.036272049E-1,-1.339342892E-1,1.693485700E-1
3.869939539E1,-1.056888700E-2,9.404468536E-2,-1.389749050E-1,1.681372310E-1
3.870742151E1,-8.025795221E-3,9.883308411E-2,-1.271842122E-1,1.612706289E-1
3.871538660E1,-1.035335660E-2,9.883499146E-2,-1.368116736E-1,1.690945936E-1
3.872338221E1,-3.127783537E-3,9.883785248E-2,-1.320195496E-1,1.649480694E-1
3.873137781E1,1.669555902E-3,1.036300659E-1,-1.223597527E-1,1.603555021E-1
3.873937342E1,1.599699259E-3,1.084194183E-1,-1.461527944E-1,1.819834295E-1
3.874739954E1,-3.264576197E-3,9.405803680E-2,-1.410842836E-1,1.695946545E-1
3.875536463E1,-1.040333509E-2,9.885787964E-2,-1.263605952E-1,1.607734735E-1
3.876339075E1,6.354480982E-3,8.928680420E-2,-1.285509765E-1,1.566456715E-1
3.877138636E1,-5.658477545E-3,9.169292450E-2,-1.400877237E-1,1.675236733E-1
3.877938196E1,3.846168518E-3,9.649085999E-2,-1.372600794E-1,1.678261257E-1
3.878734705E1,-5.840539932E-3,9.888935089E-2,-1.296857297E-1,1.631919242E-1
3.879534266E1,1.264184713E-3,1.036872864E-1,-1.221061349E-1,1.601953798E-1
3.880333826E1,3.555208445E-3,1.060924530E-1,-1.359603405E-1,1.724919195E-1
3.881133387E1,-2.041575313E-2,1.037158966E-1,-1.400692463E-1,1.754798676E-1
3.881932947E1,8.235782385E-3,1.109161377E-1,-1.297572255E-1,1.709010102E-1
3.882735560E1,-6.145238876E-3,8.460044861E-2,-1.289782822E-1,1.543709725E-1
3.883532068E1,-1.378893852E-3,8.941555023E-2,-1.400726140E-1,1.661847741E-1
3.884334681E1,-2.291575074E-2,9.902000427E-2,-1.223151386E-1,1.590317138E-1
3.885134241E1,-3.759950399E-3,1.038370132E-1,-1.189525127E-1,1.579429100E-1
3.885933802E1,-8.447378874E-3,9.668922424E-2,-1.275070012E-1,1.602441875E-1
3.886733362E1,-1.072129607E-2,9.672927856E-2,-1.311660409E-1,1.633279823E-1
3.887532923E1,-1.063758135E-2,8.718585968E-2,-1.109512746E-1,1.415087192E-1
3.888332483E1,-8.206397295E-3,9.918594360E-2,-1.147745848E-1,1.519157716E-1
3.889132044E1,-1.064503193E-2,1.040067673E-1,-1.112115681E-1,1.526392388E-1
3.889931604E1,-3.336012363E-3,1.016473770E-1,-9.828332067E-2,1.414317127E-1
3.890728113E1,-8.354485035E-4,8.491802216E-2,-1.213371456E-1,1.481029080E-1
3.891527674E1,1.540958881E-3,9.212970734E-2,-1.084519029E-1,1.423097775E-1
3.892330286E1,-7.994800806E-3,8.976936340E-2,-1.120894849E-1,1.438280504E-1
3.893129847E1,-1.019391418E-2,9.220790863E-2,-9.898859262E-2,1.356648656E-1
3.893929407E1,6.620585918E-3,9.463787079E-2,-1.002627909E-1,1.380318296E-1
3.894725916E1,-2.901881933E-3,9.467506409E-2,-1.110661030E-1,1.459707776E-1
3.895525476E1,-2.676671743E-2,9.471035004E-2,-1.099651158E-1,1.475765369E-1
3.896328089E1,2.009153366E-3,8.757019043E-2,-1.158721149E-1,1.452546796E-1
3.897127649E1,4.459768534E-3,9.480094910E-2,-9.283638000E-2,1.327618279E-1
3.897927210E1,-2.670407295E-3,1.020298004E-1,-1.105265319E-1,1.504437619E-1
3.898729822E1,2.195775509E-3,9.968948364E-2,-9.218552709E-2,1.357975920E-1
3.899523279E1,2.164214849E-3,9.255027771E-2,-8.836799860E-2,1.279810178E-1
3.900325892E1,-2.749443054E-3,9.259891510E-2,-8.904209733E-2,1.284936326E-1
3.901125452E1,-1.232975721E-2,9.265422821E-2,-9.929892421E-2,1.363712040E-1
3.901925013E1,-5.189836025E-3,8.313083649E-2,-1.095247269E-1,1.375984599E-1
3.902721522E1,-1.712197065E-2,9.515953064E-2,-9.097611904E-2,1.327597544E-1
3.903521082E1,-1.471489668E-2,9.761333466E-2,-9.150186181E-2,1.346011961E-1
3.904320643E1,-1.693096757E-2,1.024780273E-1,-9.415787458E-2,1.401931136E-1
3.905117151E1,-2.454847097E-3,9.775924683E-2,-9.217843413E-2,1.343866077E-1
3.905913660E1,-2.411156893E-3,1.074047089E-1,-8.054471016E-2,1.342722440E-1
3.906713221E1,1.916268468E-2,9.789943695E-2,-9.278154373E-2,1.362348087E-1
3.907509730E1,4.803895950E-3,1.051511765E-1,-1.026941538E-1,1.470575960E-1
3.908309290E1,-7.198989391E-3,9.325313568E-2,-9.091705084E-2,1.304372757E-1
3.909108851E1,-7.069498301E-3,1.005086899E-1,-6.732308865E-2,1.211790940E-1
3.909908411E1,4.863530397E-3,9.579181671E-2,-7.713025808E-2,1.230804728E-1
3.910704920E1,2.421826124E-3,9.825134277E-2,-6.560891867E-2,1.181681929E-1
3.911501429E1,-1.192075014E-2,9.592914581E-2,-7.786947489E-2,1.241296114E-1
3.912300989E1,-1.188275218E-2,1.055774689E-1,-6.385236979E-2,1.239553422E-1
3.913100550E1,-2.134132385E-2,9.847450256E-2,-4.977643490E-2,1.123849333E-1
3.913900110E1,-2.363806963E-2,1.057338715E-1,-5.966082215E-2,1.236843709E-1
3.914696619E1,-2.047747374E-3,1.129989624E-1,-5.738583207E-2,1.267520907E-1
3.915493128E1,-1.861658692E-2,1.106853485E-1,-5.291834474E-2,1.240893827E-1
3.916292688E1,5.440294743E-3,8.443355560E-2,-7.221135497E-2,1.112344457E-1
3.917089197E1,-1.601764560E-2,1.060657501E-1,-6.036597490E-2,1.230876080E-1
3.917888758E1,-6.310075521E-3,1.013669968E-1,-4.368636012E-2,1.105603145E-1
3.918688318E1,8.886158466E-4,9.188079834E-2,-5.796277523E-2,1.086395603E-1
3.919487879E1,-2.296674252E-2,1.135234833E-1,-5.067983270E-2,1.264258595E-1
3.920287439E1,9.957253933E-4,1.064329147E-1,-5.536043644E-2,1.199738919E-1
3.921083948E1,5.934804678E-3,9.696674347E-2,-5.732703209E-2,1.128014178E-1
3.921883509E1,6.027162075E-3,9.706783295E-2,-5.235314369E-2,1.104506339E-1
3.922686121E1,-1.064181328E-2,8.520793915E-2,-4.950195551E-2,9.911652074E-2
3.923482630E1,-9.326040745E-4,8.292579651E-2,-4.906979203E-2,9.636079061E-2
3.924279139E1,6.325274706E-3,1.021890640E-1,-4.152500629E-2,1.104850219E-1
3.925078699E1,-1.279211044E-2,9.989929199E-2,-4.600709677E-2,1.107256049E-1
3.925875208E1,-3.128230572E-3,9.522819519E-2,-3.109988570E-2,1.002267323E-1
3.926677820E1,-1.026639342E-2,1.025238037E-1,-3.064006567E-2,1.074957803E-1
3.927471277E1,-7.879793644E-3,1.074228287E-1,-3.259146214E-2,1.125342556E-1
3.928270838E1,-5.601346493E-4,9.557342529E-2,-2.253821492E-2,9.819656056E-2
3.929067347E1,-4.763901234E-4,1.196346283E-1,-1.002880931E-2,1.200551884E-1
3.929863855E1,-2.428776026E-2,1.246738434E-1,-2.312633395E-2,1.291057313E-1
3.930666468E1,4.572153091E-3,1.033687592E-1,-1.251214743E-2,1.042235999E-1
3.931462976E1,7.050365210E-3,1.108102798E-1,-8.798658848E-3,1.113824141E-1
3.932265589E1,-9.879469872E-5,1.230430603E-1,-1.456266642E-2,1.239018793E-1
3.933065149E1,-1.710653305E-5,1.209182739E-1,5.974531174E-3,1.210657849E-1
3.933861658E1,1.564919949E-4,1.116237640E-1,1.949685812E-2,1.133137973E-1
3.934661219E1,-2.117455006E-3,1.142997742E-1,2.577808499E-2,1.171897250E-1
3.935460779E1,1.240807772E-2,1.289529800E-1,1.526719332E-2,1.304450790E-1
3.936260340E1,-4.197299480E-3,1.076946259E-1,1.191589236E-2,1.084331050E-1
3.937059900E1,-6.532609463E-3,1.103754044E-1,3.482222557E-2,1.159223545E-1
3.937859461E1,-6.470948458E-3,9.390163422E-2,5.047270656E-2,1.068030158E-1
3.938662073E1,-4.033505917E-3,1.109333038E-1,3.705626726E-2,1.170283470E-1
3.939458582E1,-8.714497089E-3,1.112155914E-1,4.524579644E-2,1.203828573E-1
3.940261194E1,-8.600652218E-3,1.019048691E-1,6.020936370E-2,1.186749385E-1
3.941060755E1,1.179993153E-3,1.117553711E-1,4.889202118E-2,1.219880531E-1
3.941860315E1,2.998405695E-2,1.048421860E-1,4.462966323E-2,1.178250163E-1
3.942656824E1,-1.067101955E-2,1.170692444E-1,7.368844748E-2,1.387410031E-1
3.943456385E1,-3.436565399E-3,9.578609467E-2,5.968534946E-2,1.129120315E-1
3.944258997E1,8.514732122E-3,1.056032181E-1,9.552785754E-2,1.426538184E-1
3.945058558E1,8.559018373E-3,1.082334518E-1,6.418323517E-2,1.261238462E-1
3.945858118E1,-3.409236670E-3,1.276178360E-1,8.775442839E-2,1.549153790E-1
3.946660730E1,6.059765816E-3,1.182651520E-1,7.297527790E-2,1.390998135E-1
3.947454188E1,-1.789322495E-2,1.160955429E-1,9.874582291E-2,1.534570954E-1
3.948256800E1,3.671526909E-3,1.067256927E-1,1.121897995E-1,1.548883621E-1
3.949056360E1,6.014168262E-3,1.117086411E-1,9.191209078E-2,1.447854383E-1
3.949852869E1,-3.555804491E-3,1.047143936E-1,1.121783853E-1,1.534983325E-1
3.950655481E1,3.525525331E-3,1.096782684E-1,1.083014011E-1,1.541782909E-1
3.951451990E1,5.786061287E-3,1.026678085E-1,1.186791062E-1,1.570314862E-1
3.952248499E1,-8.529782295E-3,9.803390503E-2,1.166828871E-1,1.526378061E-1
3.953051111E1,-6.110310555E-3,1.005773544E-1,9.781214595E-2,1.404291851E-1
3.953847620E1,8.299201727E-3,1.103153229E-1,1.006717384E-1,1.495765561E-1
3.954647181E1,-6.091296673E-3,1.080789566E-1,1.082892418E-1,1.531167027E-1
3.955446741E1,-1.336067915E-3,1.130123138E-1,1.061169207E-1,1.550302197E-1
3.956249354E1,1.070669293E-2,1.059665680E-1,1.180266142E-1,1.589774464E-1
3.957048914E1,3.484457731E-3,1.300411224E-1,1.132491827E-1,1.724767009E-1
3.957848475E1,-1.332432032E-3,1.014251709E-1,1.176800132E-1,1.553622418E-1
3.958651087E1,-3.832995892E-3,1.206970215E-1,1.246175170E-1,1.735280623E-1
3.959450647E1,-1.341989636E-2,1.255998611E-1,1.194399595E-1,1.738428102E-1
3.960247156E1,9.270310402E-4,1.209096909E-1,1.355010867E-1,1.816054989E-1
3.961049769E1,5.713582039E-3,1.114282608E-1,1.251930594E-1,1.676967634E-1
3.961846277E1,-1.105448604E-2,1.282749176E-1,1.291127205E-1,1.823369155E-1
3.962645838E1,8.099585772E-3,9.723472595E-2,1.257551312E-1,1.591683017E-1
3.963445398E1,-6.197839975E-3,1.116943359E-1,1.177653968E-1,1.624276042E-1
3.964248011E1,-3.723859787E-3,9.981060028E-2,1.191800535E-1,1.554989010E-1
3.965044520E1,-3.630608320E-3,1.046838760E-1,1.373077631E-1,1.727000782E-1
